title,address1,address2,city,state,zipcode,website,phone,tags,latitude,longitude
CARINE - DANA PARK,1822 S VAL VISTA DRIVE #101�,,MESA,AZ,85204,,(480) 702-0980,,33.380973,-111.756216
CHARMED AVENUE,"6137 N SCOTTSDALE ROAD, SUITE 101",,SCOTTSDALE,AZ,85250,,(480) 800-7944,,33.526314,-111.924962
CHERYL'S OF FOUNTAIN HILLS,16858 EAST AVENUE OF THE FOUNTAINS,,FOUNTAIN HILLS,AZ,85268,,(480) 816-8445,,33.603963,-111.716169
CLIQUE BOUTIQUE,1865 E RIVER ROAD,,TUCSON,AZ,85718,,(520) 232-9458,,32.287847,-110.944792
ESSENZA BOUTIQUE,8936 E PINNACLE PEAK ROAD,,SCOTTSDALE,AZ,85255,,(480) 563-9963,,33.69889,-111.888793
FRENCH HEN BOUTIQUE,108 S MONTEZUMA STREET,,PRESCOTT,AZ,86303,,(925) 445-3424,,34.541565,-112.470452
ISN'T SHE LOVELY,276 N SR89A # D2,,SEDONA,AZ,86336,,(928) 282-5840,,34.54504,-112.470356
KISS ME KATE,5039 N. 44TH STREET,,PHOENIX,AZ,85018,,(602) 840-6173,,33.510425,-111.986529
LIMITED ADDITIONS,4300 N CAMPBELL AVE STE#20,,TUCSON,AZ,85718,,(520) 577-1356,,32.285304,-110.943308
LOEWS VENTANA CANYON,7000 N RESORT DRIVE,,TUCSON,AZ,85750,,(520) 299-2020,,32.329846,-110.850751
MIRAVAL ARIZONA,5000 E VIA ESTANCIA MIRAVAL,,TUCSON,AZ,85739,,(855) 234-1672,,32.507409,-110.885167
OBJECTS,6560 N. SCOTTSDALE RD SUITE #115,,SCOTTSDALE,AZ,85253,,(480) 878-5343,,33.532554,-111.926113
SAGE BRUSH TRADERS,120 N. LEROUX,,FLAGSTAFF,AZ,86001,,(928) 774-3100,,35.199144,-111.648309
SALON ESPRIT,"20165 N67TH AVE, SUITE 114",,GLENDALE,AZ,85308,,(623) 869-6711,,33.664997,-112.201805
SNEAK A PEEK TRAVELING BOUTIQUE,,,PHOENIX,AZ,,,(218) 779-0428,,33.703967,-112.351835
"EL CONQUISTADOR TUCSON, A HILTON HOTEL",10000 N ORACLE ROAD,,TUCSON,AZ,85704,,(520) 544-5000,,32.386575,-110.956342
TUBAC GOLF RESORT & SPA,65 AVENIDA DE OTERO,,TUBAC,AZ,85646,,(520) 398-3545,,31.626265,-111.045619
WHAT WOMEN WANT,1825 E GUADALUPE RD STE 106,,TEMPE,AZ,85283,,(480) 777-2535,,33.363609,-111.910235
ACCENTS,815 GRANT AVE,,NAVATO,CA,94945,,(415) 898-7090,,38.106827,-122.567011
ALEXANDRITE ACTIVE & GOLF WEAR,78100 MAIN ST SUITE 103,,LA QUINTA,CA,92253,,(760) 625-1364,,33.677866,-116.302083
ALLEY ON SUNSET,8647  W SUNSET BLVD,,WEST HOLLYWOOD,CA,90069,,(310) 652-6844,,34.092292,-118.379882
AMBIANCE,3979 24TH ST.,,SAN FRANCISCO,CA,94114,,(415) 647-5800,,37.751216,-122.431311
AMBIANCE,1858 UNION ST.,,SAN FRANCISCO,CA,94123,,(415) 923-9796,,37.798087,-122.429898
AMBIANCE,756 IRVING ST.,,SAN FRANCISCO,CA,94122,,(415) 661-1663,,37.764296,-122.466121
AMBIANCE GALLERY,262 MAIN STREET,,PLACERVILLE,CA,95667,,(530) 344-7087,,38.728014,-120.803168
ANGELIQUE,452 FIRST ST. EAST,,SONOMA,CA,95476,,(707) 938-9988,,38.292624,-122.456462
ARANELLE,2940 STATE STREET,,CARLSBAD,CA,92008,,(760) 434-1140,,33.16041,-117.348974
BAZAAR DEL MUNDO,4133 TAYLOR STREET,,SAN DIEGO,CA,92110,,(619) 296-3161,,32.757288,-117.197794
BE BOUTIQUE,1501 INDIA ST #120,,SAN DIEGO,CA,92101,,(619) 990-0033,,32.721425,-117.167989
BEAUTIFUL,120 WEST MAIN STREET,,GRASS VALLEY,CA,95945,,(530) 273-0054,,39.219618,-121.062828
BELLA JAMES,1371 LINCOLN AVENUE,,SAN JOSE,CA,95125,,(408) 292-0000,,37.304051,-121.898109
BLONDIES,155 EL CAMINO REAL,,TUSTIN,CA,92780,,(714) 838-0331,,33.744854,-117.823282
BLOOM AT AMBIANCE,6608 FOLSOM AUBURN RD #8,,FOLSOM,CA,95630,,(916) 936-4471,,38.68625,-121.178475
BUBBLES BOUTIQUE,226 5TH AVE,,SAN DIEGO,CA,92101,,(619) 236-9003,,32.708035,-117.160527
CAMBRIC LTD,197 2ND ST,,LOS ALTOS,CA,94022,,(650) 941-2106,,37.378462,-122.116586
CARRIED AWAY BOUTIQUE,606 LIGHTHOUSE AVENUE,,PACIFIC GROVE,CA,93950,,(831) 656-9063,,36.621558,-121.918326
CEDAR SINAI MED CTR/HELPING HAND GIFT SHOP,8700 BEVERLY BLVD,,LOS ANGELES,CA,90048,,(310) 423-5241,,34.076545,-118.380005
CHATEAU STE SHIRTS,1355 LINCOLN AVE,,CALISTOGA,CA,94515,,(707) 942-5039,,38.578283,-122.579398
CIARA'S IRISH SHOP,334 2ND STREET,,EUREKA,CA,95501,,(707) 443-0102,,40.804043,-124.168097
CORINTHIAN YACHT CLUB,43 MAIN ST,,TIBURON,CA,94920,,(415) 883-4150,,37.871529,-122.457221
COTTON CLUB,2331 J STREET,,SACRAMENTO,CA,95816,,(916) 442-2990,,38.575658,-121.475526
COTTON PARTY,476 E 1ST AVRE,,CHICO,CA,95928,,(530) 893-4923,,39.740445,-121.840184
COVO BOUTIQUE,7988 E. COAST HWY,,NEWPORT BEACH,CA,92657,,(949) 715-6900,,33.569562,-117.832159
DAISY CLOTHING BOUTIQUE,1332 MAIN STREET,,SAINT HELENA,CA,94574,,(707) 963-2154,,38.504843,-122.469207
DAISY'S,1347 PARK ST,,ALAMEDA,CA,94501,,(510) 522-6443,,37.763754,-122.243429
DANDELION,1322 PINE ST,,REDDING,CA,96001,,(530) 247-1292,,40.586223,-122.390448
DEASEE'S BOUTIQUE,115 WEST CLARK AVE,,ORCUTT,CA,93455,,(805) 332-3152,,34.865507,-120.447501
DEASEE'S BOUTIQUE,115 WEST OCEAN AVE,,LOMPOC,CA,93436,,(805) 430-8396,,34.639177,-120.458338
ECLECTIC HOME AND CLOSET,1130 SCOTT STREET,,SAN DIEGO,CA,92106,,(619) 888-3244,,32.721254,-117.230772
ELEMENTS,2937 COLLEGE AVE.,,BERKELEY,CA,94705,,(510) 548-6876,,37.857741,-122.2528
EVA'S TRUNK,3313 HYLAND AVE,,COSTA MESA,CA,92626,,(714) 319-2542,,33.694402,-117.925883
EVE & ME,1700 MCHENRY AVENUE,,MODESTO,CA,95350,,(209) 521-5966,,37.66945,-120.994147
FOR ELYSE,228 BROADWAY ST,,CHICO,CA,95928,,(530) 893-0106,,39.729244,-121.841084
HELEN & LOUISE,1804 CANAL ST,,MERCED,CA,95340,,(209) 722-1454,,37.302717,-120.482334
HOTEL DEL CORONADO,1500 ORANGE AVE,,CORONADO,CA,92118,,(619) 435-6611,,32.681185,-117.178071
HUBBA HUBBA,11 PRINCESS ST,,SAUSALITO,CA,94965,,(415) 331-7577,,37.854861,-122.479273
IELLE,1300 FIRST STREET SUITE 378,,Napa,CA,94559,,(707) 944-2282,,38.298066,-122.288095
J. FERMI,119 KENTUCKY STREET,,PETALUMA,CA,94952,,(707) 241-7424,,38.234005,-122.64147
JANE & JEAN BOUTIQUE,237 MAIN STREET,,MURPHYS,CA,95247,,(209) 728-3900,,38.137284,-120.461178
KATIA'S COLLECTION,5619 H STREET,,SACRAMENTO,CA,95819,,(916) 451-8966,,38.567471,-121.433862
KISMET BOUTQUE,100 N SANTA CRUZL AVE STE #A,,LOS GATOS,CA,95030,,(408) 395-4664,,37.22439,-121.982705
LA BOUTIQUE les deux,1438 CAMINO DEL MAR,,DEL MAR,CA,92014,,(858) 755-0525,,32.959277,-117.265556
LA QUINTA RESORT & CLUB,49-499 EISENHOWER DRIVE,,LA QUINTA,CA,92253,,(760) 564-4111,,33.673428,-116.308173
LAVENDER BLU BOUTIQUE,519 GRAND AVE,,CARLSBAD,CA,92008,,(760) 729-1400,,33.16071,-117.349282
LAVENDER BLU BOUTIQUE,130 EAST BRANCH STREET,,ARROYO GRANDE,CA,93420,,(805) 474-7747,,35.123346,-120.578562
LAVENDER BLU BOUTIQUE,669 EMBARCADERO,,MORRO BAY,CA,93442,,(805) 772-7109,,35.364611,-120.852931
LOEWS CORONADO BAY RESORT,4000 CORONADO BAY ROAD,,CORONADO,CA,92118,,(619) 424-4000,,32.629915,-117.138587
MABELS,10445 CRAFTSMAN WAY,,SAN DIEGO,CA,92127,,(858) 451-3600,,33.019116,-117.114468
MABELS,136 SOUTH CEDROS AVE,,SOLANA BEACH,CA,92075,,(858) 794-0066,,32.99157,-117.270394
MADELYN'S,5901 MARINA ROAD SUITE #4,,DISCOVERY BAY,CA,94505,,(925) 628-8574,,37.903448,-121.586953
MAINSTREAM BOUTIQUE,1049 COCHRANE ROAD SUITE 100,,MORGAN HILL,CA,95037,,(408) 612-8594,,37.156361,-121.651898
MALIBU FASHIONS & POSH II,3031 W BULLARD AVE,,FRESNO,CA,93711,,(559) 243-1001,,36.822054,-119.845337
MARY'S BOUTIQUE,3656 THE BARNYARD,,CARMEL,CA,93923,,(831) 625-2009,,36.540313,-121.907066
MCKENNA'S PENDLETON,2304 PACIFIC COAST HIGHWAY,,LOMITA,CA,90717,,(310) 539-2725,,33.789325,-118.322824
MEADOW,539 ARCADE DR. ,,VENTURA,CA,93003,,(805) 648-3474,,34.269733,-119.266272
THE VAULT WOMEN,361 FOREST AVENUE,,LAGUNA BEACH,CA,92651,,(949) 376-5000,,33.543629,-117.782083
MIA BELLA'S OFF THE HANGER,55 W 10TH ST,,TRACY,CA,95376,,(209) 221-0966,,37.738831,-121.427569
"MO, JO & ZOE",10122 DONNER PASS ROAD,,TRUCKEE,CA,96161,,(530) 587-3495,,39.327776,-120.186583
MONARCH BEACH RESORT,ONE MONARCH BEACH RESORT,,DANA POINT,CA,92629,,(949) 234-3232,,33.485903,-117.696366
MORNING GLORY,1436 BURLINGAME AVE,,BURLINGAME,CA,94010,,(650) 340-0301,,37.577588,-122.349129
MS. FABULOUS,NW CORNER SAN CARLOS & SEVENTH,,CARMEL-BY-THE-SEA,CA,93921,,(831) 625-0920,,36.555239,-121.923288
NATASHA,1231 A STATE ST,,SANTA BARBARA,CA,93101,,(805) 965-4542,,34.421897,-119.707135
NEW MOON BOUTIQUE,791 MAIN ST,,CAMBRIA,CA,93428,,(805) 927-4466,,35.567095,-121.099335
ORCHARD'S LAZY K HOUSE,4010 MT DIABLO BLVD,,LAFAYETTE,CA,94549,,(925) 284-4474,,37.890439,-122.151843
OUTSIDE-IN,7568 SOQUEL DRIVE,,APTOS,CA,95003,,(831) 684-0186,,36.980164,-121.908826
COLLECTIONS CLOTHING BOUTIQUE,505 FIVE CITIES DRIVE,,PISMO BEACH,CA,93449,,(805) 556-0329,,35.135088,-120.62456
POPPY BOUTIQUE,911 STATE STREET,,SANTA BARBARA,CA,93101,,(805) 771-9750,,34.420498,-119.700789
POPPY BOUTIQUE,911 EMBARCADERO,,MORRO BAY,CA,93442,,(805) 771-9750,,35.367126,-120.853898
RAINS,218 E. OJAI AVE,,OJAI,CA,93023,,(805) 646-1441,,34.448096,-119.245258
RANCHO RELAXO,"69930 HWY 111, SUITE 116",,RANCHO MIRAGE,CA,92270,,(760) 656-7009,,33.768024,-116.44466
RED RABBIT BOUTIQUE,54245-A NORTH CIRCLE DRIVE,,IDYLLWILD,CA,92549,,(951) 659-0605,,33.745096,-116.712646
RUSTIC ROOTS,231 East Main St,,TURLOCK,CA,95380,,(209) 262-0688,,37.495227,-120.845495
ASTON'S,5256 S. MISSION ROAD SUITE# 704,,BONSALL,CA,92003,,(760) 726-4263,,33.29599,-117.22352
SIERRA DESIGN STUDIO,550 OLD MAMMOTH RD.,,MAMMOTH LAKES,CA,93546,,(760) 934-4122,,37.638008,-118.966798
SONDRA'S,28200 CA-189,,LAKE ARROWHEAD,CA,92352,,(909) 336-2990,,34.250502,-117.190516
SURF DIVA,2160 AVENIDA DE LA PLAYA,,LA JOLLA,CA,92037,,(858) 454-8273,,32.85418,-117.256453
THE DRESSING ROOM,125 W TEHACHAPI BLVD #A,,TEHACHAPI,CA,93561,,(661) 557-0790,,35.132305,-118.447806
THE HIDEAWAY CLUB,80-440 HIDEAWAY CLUB CT,,LA QUINTA,CA,92253,,(760) 777-7400,,33.670978,-116.259176
THE RED BOX,1386 NORTH MAIN ST,,WALNUT CREEK,CA,94596,,(925) 280-1188,,37.899115,-122.060609
TRE BOUTIQUE,2690 VIA DE LA VALLE SUITE D 240,,DEL MAR,CA,92014,,(858) 755-7227,,32.981202,-117.25043
TRE BOUTIQUE,1006 N EL CAMINO REAL,,ENCINITAS,CA,92024,,(760) 942-0227,,33.06439,-117.264216
TRE BOUTIQUE,5980 VILLAGE WAY B104,,SAN DIEGO,CA,92130,,(858) 847-2760,,32.962072,-117.189934
UNIQUE BOUTIQUE FOR U,34 MAIN STREET,,SUTTER CREEK,CA,95685,,(209) 267-1806,,38.392828,-120.802574
ZIZI,334 HEALDSBURG AVE,,HEALDSBURG,CA,95448,,(707) 431-2209,,38.610597,-122.870436
HURRICANE,3639 BALDWIN AVEUE,,MAKAWAO,HI,96768,,(808) 572-5076,,20.855696,-156.311554
SERAPE BLUE,144 N TEGNER STREET,,WICKENBURG,AZ,85390,,(928) 232-2600,,33.969779,-112.731446
THE VILLAGE POODLE,2410 CANTERBURY ROAD,,MOUNTAIN BROOK,AL,35223,,,,33.483734,-86.772651
CLOTH & STONE BOUTIQUE ,1625 DARBY DRIVE,,FLORENCE,AL,35630,,,,34.820296,-87.656596
ROBBIE'S OF FAYETTE INC,132 TEMPLE AVE,,FAYETTE,AL,35555,,,,33.684464,-87.830824
AGAINST THE GRAIN ,880 HWY 64,,MARION,AR,72364,,,,35.211236,-90.210062
ASPIRE OUTDOORS,2492 HWY 62 E,,MOUNTAIN HOME,AR,72653,,,,36.357649,-92.344307
C'EST LA VIE,58 SPRING ST,,EUREKA,AR,72632,,,,36.403586,-93.737125
EXPRESS YOUR SELF LLC.,611 OFFICE PARK DR.,,BRYANT,AR,72022,,,,34.622811,-92.502148
JIMMIE N DARLING DBA:DARLING'S FINE THIN,1303 MCCLAIN ST.,,NEWPORT,AR,72112,,,,35.569278,-91.203951
SISTERS FLOWERS & GIFT,103 INDUSTRIAL PARK RD #D,,HARISSON,AR,72601,,,,36.250695,-93.12442
SOUTHERN ROOTS ,12615 SOUTH FORK LANE,,BENTON,AR,72019,,,,34.490696,-92.718273
THE SHABBY PIG,907 WEST MAIN,,CLARKSVILLE,AR,72830,,,,35.471741,-93.447048
RUSSO ROSS LLC ,1558 GLASGOW AVE,,BATON ROUGE,LA,70808,,,,30.407647,-91.144276
THE LOFT,10801 WHITESTAR DR,,BASTROP,LA,71220,,,,32.795041,-91.873723
GOOD HOPE FEEDS,201 S. MAIN ST.,,YAZOO CITY,MS,39194,,,,32.846101,-90.414036
HOLLYS FLOWER SHOP INC,1151 COLD SPRING RD,,COLLINS,MS,39428,,,,31.625635,-89.544814
MAINSTREET LINEN COMPANY,105 W BANKHEAD ST.,,NEW ALBANY,MS,38652,,,,34.494136,-89.00846
MAISON WEISS INC.,"4500 INTERSTATE 55 NORTH, SUITE #109",,JACKSON,MS,39211,,,,32.352422,-90.15192
MOCKINGBIRD MARKETPLACE,8 HONEYSUCKE HILL,,PEARL,MS,39208,,,,32.278268,-90.081978
PAPER MOON CLOTHING CO ,105 EAST MAIN ST,,BALDWYN,MS,38824,,,,34.509061,-88.633661
POLISHED LOOK BOUTIQUE,710 MAIN ST,,COLUMBIA,MS,39429,,,,31.252061,-89.835101
R.W. REED CO,129 MAIN ST.,,TUPELO,MS,38804,,,,34.193858,-88.722671
REVERIE BOUTIQUE,927 WAYNE STREET,,WAYNESBORO,MS,39367,,,,31.676622,-88.6368
SOLE SISTERS LLC.,P.O. BOX 112,,SEMINARY,MS,39479,,,,31.5378,-89.502846
SPARROWS ON MAIN,810 EAST MAIN,,TUPELO,MS,38804,,,,34.257309,-88.685176
MONKEE'S OF RIDGELAND,947 WILLOW GRANDE CIRCLE,,BRANDON,MS,39047,,,,32.342864,-89.985597
SQUASH BLOSSOM BOUTIQUE LLC ,102 W MAIN ST,,ANTHONY,KS,67003,,,,37.15204,-98.030426
CARMENS,275 LINCOLN RD,,COURTLAND,KS,66939,,,,38.785512,-98.501907
CUMMINGS CAROUSEL,2600 CENTRAL AVE,,DODGE CITY,KS,67801,,,,37.777476,-100.015366
PEARLS & CURLS BOUTIQUE ,121 E PRAIRIE,,GIRARD,KS,66743,,,,37.509142,-94.842347
GIGI'S,4163 SOUTH ST,,GRANTVILLE,KS,66429,,,,39.081985,-95.558056
WEAVER'S,PO BOX 848,,LAWRENCE,KS,66044,,,,39.023294,-95.208909
ALYSA RENE BOUTIQUE,11547 ASH ST.,,LEAWOOD,KS,66211,,,,38.918175,-94.647504
SCOUT & MOLLY'S LEAWOOD TOWN CENTER,8414 REDBUD LANE,,LENEXA,KS,66220,,,,38.97516,-94.827913
"MAINSTREAM BOUTIQUE (OVERLAND PARK, KS)",9540 NALL AVE,,OVERLAND PARK,KS,66207,,,,38.955249,-94.651066
GIFTOLOGISTS,102 ALBERT AVE,,SCOTT CITY,KS,67871,,,,38.46651,-100.90586
ASPEN TRADERS LTD DBA ASPEN BOUTIQU,4706 E DOUGLAS,,WICHITA,KS,67208,,,,37.686952,-97.281215
WISH,213 S BROADVIEW,,CAPE GIRARDEAU,MO,63703,,,,37.301801,-89.558073
VOGUE BOUTIQUE,P.O. BOX 73,,CARL JUNCTION,MO,64834,,,,37.17672,-94.56551
KLEINSCHMIDTS WESTERN STORE,19715 OUTER ROAD,,HIGGINSVILLES,MO,64037,,,,38.992687,-93.669931
BITTERSWEET SOAP CO,225 N RIDGE AVE,,LIBERTY,MO,64068,,,,39.248883,-94.431644
COACH LIGHT HALLMARK GOLD CROWN,500 W REED ST,,MOBERLY,MO,65270,,,,39.419915,-92.441451
"MAINSTREAM BOUTIQUE (SPRINGFIELD, MO)",1268 W BRIDGEWOOD PL,,NIXA,MO,65714,,,,37.034736,-93.325853
LILAC IVY BOUTIQUE LLC,184 SHORTLEAF PINE DR,,ST CHARLES,MO,63303,,,,38.735866,-90.659406
MICHELLES,229 N MAIN STREET,,ST CHARLES,MO,63301,,,,38.78294,-90.480787
CAT''S MEOW PERSONALIZED GIFTS,11773 MANCHESTER ROAD,,ST LOUIS,MO,63131,,,,38.600777,-90.429946
MARTA'S BOUTIQUE,1185 RESEARCH BLVD,,ST LOUIS,MO,63132,,,,38.681231,-90.398839
LAURIE SOLET,1176 TOWN AND COUNTRY CROSSING DRIVE,,TOWN COUNTRY,MO,63017,,,,38.621604,-90.515538
BRATA BOUTIQUE,1705 WASHINGTON ST,,BLAIR,NE,68008,,,,41.543592,-96.13787
TRIPLE BLESSED BOUTIQUE,43928 PAULSEN RD,,BROKEN BOW,NE,68822,,,,41.423231,-99.649422
LILLIE KATE BOUTIQUE LLC,511 SIOUX LN,,BROKEN BOW,NE,68822,,,,41.409319,-99.652523
BEYOUTIFUL BOUTIQUE & GIFTS,3252 41 AVE,,COLUMBUS,NE,68601,,,,41.447557,-97.378825
THE 308 BOUTIQUE (ELKHORN),1413 N. 208TH ST.,,ELKHORN,NE,68022,,,,41.272179,-96.239686
FAIRWAY FASHION'S LLC ,423 N MAIN,,FREMONT,NE,68025,,,,41.433038,-96.496377
BRICK ROAD BOUTIQUE,941 P ST,,GENEVA,NE,68361,,,,40.536368,-97.601833
A-LIST,322 N PINE ST. SUITE 101,,GRAND ISLAND,NE,68801,,,,40.926376,-98.340406
THE FARMERS WIFE,PO BOX 10,,IMPERIAL,NE,69033,,,,40.515114,-101.632038
BEKA BOUTIQUE,4702 PRESCOTT AVE STE B,,LINCOLN,NE,68506,,,,40.773145,-96.655242
NOUVELLE EVE INC,1102 HOWARD STREET,,OMAHA,NE,68102,,,,41.255654,-95.930761
ALLURE FASHIONS,526 SEWARD ST,,SEWARD,NE,68434,,,,40.908093,-97.098546
THE LEGACY,14794 HWY 70,,ARDMORE,OK,73401,,,,34.173325,-97.225881
POOH'S PLACE,P.O. BOX 170,,BEAVER,OK,73932,,,,36.834113,-100.51773
"MAINSTREAM BOUTIQUE (EDMOND, OK)",130 N BROADWAY STE. 120,,EDMOND,OK,73034,,,,35.656647,-97.480898
BOUTIQUE ONE,325 ABILENE AVE.,,EDMOND,OK,73003,,,,35.652228,-97.510428
FIVE DENIM,3308 HILLSIDE DR.,,EDMOND,OK,73012,,,,35.667234,-97.593657
FLYS DIVINE BOUTIQUE,445664 HWY 10A,,GORE,OK,74435,,,,35.532577,-95.109916
KRISTA ANNE'S LLC ,7602 N MAY AVE,,OKLAHOMA CITY,OK,73116,,,,35.548285,-97.565206
REAVIS DRUG,PO BOX 1220,,PAULS VALLEY,OK,73075,,,,34.759696,-97.308819
THE MIX MERCANTILE,300 W MUSKOGEE AVE.,,SULPHUR,OK,73086,,,,34.50731,-96.970085
DONNA'S FASHIONS,10051 S. YALE AVE.  #105,,TULSA,OK,74132,,,,36.018025,-95.921277
MORNING SKY BOUTIQUE,PO BOX 257,,VIAN,OK,74962,,,,35.497703,-94.968442
LUNACHICS,131 WATER ST. ,,EXTETER,NH,3833,,,,42.981661,-70.947429
INDIGO BLUES,902 MAIN ST. ,,CONTOOCOOK,NH,3229,,,,43.222625,-71.713363
ALAPAGE,25 S. RIVER RD. #301,,BEDFORD,NH,3110,,,,42.964243,-71.480574
PASTICHE BOUTIQUE,263 UNION SQUARE,,MILFORD,NH,3055,,,,42.835156,-71.649576
FEMININE FANCIES ,290 COUNTY RD,,BARRINGTON,RI,2806,,,,41.740687,-71.309374
X & O BOUTIQUE ,190 BELLEVUE AVE,,NEWPORT,RI,2840,,,,41.482892,-71.308268
STALISE,105 CLOCK TOWER SQUARE,,PORTSMOUTH,RI,2871,,,,41.591159,-71.268321
JACKIE'S LOFT,448 THAMES ST. ,,BRISTOL,RI,2809,,,,41.673252,-71.278624
GREEN INK,199 WAYLAND AVE,,PROVIDENCE,RI,2906,,,,41.829548,-71.387946
SOCIAL FLY TX,608 N. 2ND ST. ,,FLOYDADA,TX,79235,,(806) 983-0721,,33.991892,-101.341014
KIMBERLY'S BOUTIQUE,968 FARMINGTON AVE,,WEST HARTFORD,CT,6107,,,,41.761913,-72.743352
CHOU CHOU,165-C ROWAYTON AVE. ,,ROWAYTON,CT,6853,,,,41.068062,-73.443738
LORRAINE K BOUTIQUE ,477 MAIN ST,,MONROE,CT,6468,,,,41.324043,-73.267738
ELLA WHERE SHE SHOPS,90 BROAD ST.,,GUILFORD,CT,6437,,,,41.284343,-72.682816
POSESSIONS,1074 MAIN ST. ,,BRANFORD,CT,6405,,,,41.282881,-72.810709
SAYBROOK COUNTRY BARN,2 MAIN ST. ,,OLD SAYBROOK,CT,6475,,,,41.29735,-72.376561
MORNEAULT'S STACKPOLE MOORE TRYON,242 TRUMBULL ST. ,,HARTFORD,CT,6103,,,,41.767915,-72.675217
A SPLASH OF SASS DBA DGSK LLC,13215 GRANT RD #800,,CYPRESS,TX,77429,,,,29.994912,-95.62501
ALL ABOUT YOU,9855 EAGLE DR. #1,,BAYTOWN,TX,77523,,,,29.841683,-94.854661
AMY'S UNIQUE BOUTIQUE LLC,3A EAST MAIN ST,,BELLVILLE,TX,77418,,,,29.949966,-96.257741
BAY WINDOW,701 HWY 35,,ROCKPORT,TX,78382,,,,28.029294,-97.04816
BELLHOP BOUTIQUE,3153 CANTERBURY LN,,PORT NECHES,TX,77651,,,,29.956222,-93.956425
CARUGGI'S,3701 W ALABAMA SUITE 120,,HOUSTON,TX,77027,,,,29.738144,-95.437496
CHOICES & MORE,18920 FORTY SIX PARKWAY,,SPRING BRANCH,TX,78070,,,,29.881355,-98.408614
COUSIN EARL,7201 BISHOP RD.,,PLANO,TX,75024,,,,33.075982,-96.821419
FASHION POSH,117 E. JACKSON STREET,,HARLINGEN,TX,78550,,,,26.192918,-97.695453
GYPSY PEARL BOUTIQUE,609 BRADFORD AVE. #110,,KEMAH,TX,77565,,,,29.543589,-95.018257
HAMILTONS,500 CENTER AVE.,,BROWNWOOD,TX,76801,,,,31.719568,-98.982973
J. JUNE,"577 US HWY 90E,  SUITE 100",,HONDO,TX,78861,,,,29.348828,-99.114637
LAUREN'S MERLE NORMAN,239 LIVE OAK ST.,,MARLIN,TX,76661,,,,31.306353,-96.895628
LESLIE & CO ,1415 S VOSS RD STE 115,,HOUSTON,TX,77057,,,,29.751659,-95.499646
M.L LEDDY'S BOOT,2455 N MAIN,,FORT WORTH,TX,76164,,,,32.789105,-97.349421
MADELINE'S BOUTIQUE & GIFTS,11510 SPACE CENTER BLVD.  #A-2,,HOUSTON,TX,77059,,,,29.629399,-95.142447
"MAINSTREAM BOUTIQUE (KATY, TX )",25757 WESTHEIMER PKWY STE#110,,KATY,TX,77494,,,,29.750577,-95.799985
"MAINSTREAM BOUTIQUE (SPRING, TX)",6392 LOUETTA ROAD,,SPRING,TX,77379,,,,30.028448,-95.512032
"MAINSTREAM BOUTIQUE (WOODLANDS,TX)",3091 COLLEGE PARK DR. #193,,THE WOODLANDS,TX,77384,,,,30.207538,-95.459036
MIRAVAL AUSTIN,13500 FM 2769,,AUSTIN,TX,78726,,,,30.445234,-97.862249
PAPPAGALLO,6959 LEBANON RD #118,,FRISCO,TX,75034,,,,33.122121,-96.824724
PAPPAGALLO #108,3000 S. HULEN ST.,,FT. WORTH,TX,76109,,,,32.705376,-97.389812
PAPPAGALLO,304 COLT RD.  #100,,PLANO,TX,75075,,,,33.042582,-96.681603
PINK POPPY ,1500 RIVERY BLVD. #2165,,GEORGETOWN,TX,78628,,,,30.649657,-97.687367
PRETTY PLEASE HOUSTON,8791 KATY FREEWAY,,HOUSTON,TX,77024,,,,29.783726,-95.506037
PRICKLY PEAR,109 COMMERCIAL AVE,,COLEMAN,TX,76834,,,,31.830627,-99.422732
RAGG DOLL,124 E. AVE STE G,,PORT ARANSAS,TX,78373,,,,27.832168,-97.06252
RYAN WAYNE COLLECTION,5017 COLLEYVILLE BLVD,,COLLEYVILLE,TX,76034,,,,32.883027,-97.153626
SCOUT & MOLLYS SOUTHLAKE,1232 MAIN ST.,,SOUTHLAKE,TX,76092,,,,32.942744,-97.133208
SILVER WINGS BOUTIQUE ,150 S BELKNAP ST,,STEPHENVILLE,TX,76401,,,,32.219884,-98.202721
THE BLOOMING CACTUS,1551 N. ESPLANDE,,CUERO,TX,77954,,,,29.103953,-97.284775
THE GARDEN ROOM,1601 W. 38th ST. STE 5,,AUSTIN,TX,78731,,,,30.308646,-97.750244
THE GIFT HORSE,2056 N VALLEY MILLS DR,,WACO,TX,76710,,,,31.532737,-97.205047
THE LARK  SHOP,2419 SUNSET BLVD,,HOUSTON,TX,77005,,,,29.72274,-95.415759
THE LITTLE RED HEN,105 E VIRGINIA ST,,MCKINNEY,TX,75069,,,,33.198182,-96.615544
THE STORE IN LAKE HIGHLANDS,9850 WALNUT HILL LANE  #226,,DALLAS,TX,75238,,,,32.877822,-96.716617
THE WARDROBE,4528 HARTWOOD DR,,FORT WORTH,TX,76109,,,,32.708662,-97.387423
TINA'S ON THE STRAND,2326 STRAND,,GALVESTON,TX,77550,,,,29.307404,-94.795421
VIDA BELLA ,1925 HUGHES LANDING BLVD.,,THE WOODLANDS,TX,77380,,,,30.169613,-95.470768
WHOLE EARTH PROVISION,1014  N. LAMAR BLVD.,,AUSTIN,TX,78703,,,,30.275688,-97.752247
